27149000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\AudioCompressionManager\DriverCache\msacm.sl_anet\aFormatTagCache,Return=0
27149000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\AudioCompressionManager\DriverCache\msacm.sl_anet\cFilterTags,Return=0
27152000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\AudioCompressionManager\DriverCache\msacm.iac2\fdwSupport,Return=0
27152000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\AudioCompressionManager\DriverCache\msacm.iac2\cFormatTags,Return=0
27152000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\AudioCompressionManager\DriverCache\msacm.iac2\aFormatTagCache,Return=0
27152000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\AudioCompressionManager\DriverCache\msacm.iac2\cFilterTags,Return=0
27155000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\AudioCompressionManager\DriverCache\msacm.l3acm\fdwSupport,Return=0
27155000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\AudioCompressionManager\DriverCache\msacm.l3acm\cFormatTags,Return=0
27156000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\AudioCompressionManager\DriverCache\msacm.l3acm\aFormatTagCache,Return=0
27156000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\AudioCompressionManager\DriverCache\msacm.l3acm\cFilterTags,Return=0
27157000,RegCreateKey,hKey=84\Software\Microsoft\Multimedia\Audio,Compression,Manager\,Return=0
27157000,RegCreateKey,hKey=88\MSACM,Return=0
27157000,RegQueryValue,hKey=84\NoPCMConverter,Return=2
27164000,RegCreateKey,hKey=84\Software\Microsoft\Multimedia\Audio,Compression,Manager\,Return=0
27165000,RegCreateKey,hKey=88\Priority,v4.00,Return=0
27165000,RegQueryValue,hKey=84\Priority1,Return=2
27270000,LoadLibrary,lpFileName=VERSION.dll,Return=77c00000
27281000,CreateFile,hName=C:\WINDOWS\system32\cmd.exe,desiredAccess=GENERIC_READ,creationDisposition=OPEN_EXISTING,Return=a0
27291000,CreateFile,hName=C:\WINDOWS\system32\cmd.exe,desiredAccess=GENERIC_READ,creationDisposition=OPEN_EXISTING,Return=a0
27445000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell,Folders\Cache,Return=0
27449000,LoadLibrary,lpFileName=advapi32.dll,Return=77dd0000
27167000,CreateProcessInternal,lpCommandLine=cmd,/c,set,date=%date%,&&date;,1987-1-1,&&ping;,127.0.0.1&&ping;,127.0.0.1&&ping;,127.0.0.1&&ping;,127.0.0.1&&date;,%date%,Return=1
27167000,CreateProcessInternal,lpCommandLine=cmd,/c,set,date=%date%,&&date;,1987-1-1,&&ping;,127.0.0.1&&ping;,127.0.0.1&&ping;,127.0.0.1&&ping;,127.0.0.1&&date;,%date%,Return=1
27167000,WinExec,lpCmdLine=cmd,/c,set,date=%date%,&&date;,1987-1-1,&&ping;,127.0.0.1&&ping;,127.0.0.1&&ping;,127.0.0.1&&ping;,127.0.0.1&&date;,%date%,Return=21
27734000,RegQueryValue,hKey=HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\ThemeManager\Compositing,Return=2
27737000,RegQueryValue,hKey=HKEY_CURRENT_USER\Control,Panel\Desktop\LameButtonText,Return=2
27738000,LoadLibrary,lpFileName=uxtheme.dll,Return=5ad70000
27920000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Windows,NT\CurrentVersion\IMM\Ime,File,Return=0
27929000,CreateFile,hName=C:\WINDOWS\system32\msctfime.ime,desiredAccess=GENERIC_READ,creationDisposition=OPEN_EXISTING,Return=a4
27937000,CreateFile,hName=C:\WINDOWS\system32\msctfime.ime,desiredAccess=GENERIC_READ,creationDisposition=OPEN_EXISTING,Return=a4
28004000,LoadLibrary,lpFileName=C:\WINDOWS\system32\ole32.dll,Return=774e0000
27950000,LoadLibrary,lpFileName=C:\WINDOWS\system32\msctfime.ime,Return=755c0000
28020000,RegQueryValue,hKey=HKEY_CURRENT_USER\SOFTWARE\Microsoft\CTF\Disable,Thread,Input,Manager,Return=2
28021000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\CTF\SystemShared\CUAS,Return=0
28029000,LoadLibrary,lpFileName=C:\WINDOWS\system32\msctfime.ime,Return=755c0000
28171000,LoadLibrary,lpFileName=ntdll.dll,Return=7c900000
28178000,RegQueryValue,hKey=HKEY_LOCAL_MACHINE\Software\Microsoft\Rpc\MaxRpcSize,Return=2
28184000,LoadLibrary,lpFileName=rpcrt4.dll,Return=77e70000
28194000,CreateFile,hName=\\.\PIPE\lsarpc,desiredAccess=GENERIC_READ,GENERIC_WRITE,creationDisposition=OPEN_EXISTING,Return=d4
28732000,CreateFile,hName=C:\WINDOWS\bootstat.dat,desiredAccess=GENERIC_READ,creationDisposition=OPEN_EXISTING,Return=d0
28732000,CreateFile,hName=C:\WINDOWS\bootstat.dat,desiredAccess=GENERIC_READ,creationDisposition=OPEN_EXISTING,Return=d0
28735000,CreateFile,hName=C:\WINDOWS\unins000.dat,desiredAccess=GENERIC_READ,creationDisposition=OPEN_EXISTING,Return=d0
28735000,CreateFile,hName=C:\WINDOWS\unins000.dat,desiredAccess=GENERIC_READ,creationDisposition=OPEN_EXISTING,Return=d0
28737000,CreateFile,hName=C:\WINDOWS\unins001.dat,desiredAccess=GENERIC_READ,creationDisposition=OPEN_EXISTING,Return=d0
28737000,CreateFile,hName=C:\WINDOWS\unins001.dat,desiredAccess=GENERIC_READ,creationDisposition=OPEN_EXISTING,Return=d0
28742000,CreateFile,hName=C:\Documents,and,Settings\All,Users\Desktop\malware.exe,desiredAccess=GENERIC_READ,creationDisposition=OPEN_EXISTING,Return=d4
28742000,CopyFile,lpExistingFileName=C:\Documents,and,Settings\All,Users\Desktop\malware.exe,lpNewFileName=C:\WINDOWS\Hacker.com.cn.exe,Return=1
29202000,RegDeleteKey,hKey=0\NoRealMode,Return=6
29207000,CreateFile,hName=C:\WINDOWS\UNINSTAL.BAT,desiredAccess=GENERIC_WRITE,creationDisposition=CREATE_ALWAYS,Return=d8
29207000,CreateFile,hName=C:\WINDOWS\UNINSTAL.BAT,desiredAccess=GENERIC_WRITE,creationDisposition=CREATE_ALWAYS,Return=d8
29608000,LoadLibrary,lpFileName=advapi32.dll,Return=77dd0000
29219000,CreateProcessInternal,lpCommandLine=C:\WINDOWS\UNINSTAL.BAT,Return=1
29219000,CreateProcessInternal,lpCommandLine=C:\WINDOWS\UNINSTAL.BAT,Return=1
29219000,CreateProcess,lpCommandLine=C:\WINDOWS\UNINSTAL.BAT,Return=1
